[6.770571730888132, 1.539091762478388]
[9.446208062073335, -2.9305694714653105]
[9.896750311104224, 0.19867008595797397]
[6.220820632588937, -1.746599717703727]
[6.419054783730103, 1.903924705122832]
[6.705997463942842, -1.5392950023052334]
[7.376579413048332, 1.2919103333862152]
[8.535160389268635, 0.736070684127092]
[9.671784357198357, 0.8904043045408759]
[6.2649497514148464, 1.981572259056256]
[7.790949941872693, 2.1517070628204737]
[6.3624750964718295, 0.6452372329735444]
[8.832359026444514, -1.6751762331280897]
[9.690218598322492, -1.5043402908880221]
[8.699261174696602, 2.3011956749606766]
[9.983004893488756, 2.030379264832703]
[8.753230506457156, 0.5055488174879817]
[6.670901058454565, 2.003203513000619]
[8.153026933295505, 0.6326111201624651]
[7.249626271858655, -2.2794151023806193]
[7.492632389645726, 1.070090322791768]
[7.584421782500333, 0.44665058388961865]
[8.657578937111985, 2.7398461758667185]
[7.161564540984112, 1.9103075588072742]
[6.252130583536547, 2.871079590721054]
[8.661219692288022, -0.3864833783665471]
[7.680835732172611, -0.3312678391235806]
[6.667188237811173, -1.2372518282837288]
[9.937408931553033, -1.5134020261349217]
[8.775450256940905, 1.8329055951681836]
[8.319681427320434, 2.116614591237148]
[8.922759021242197, -0.29941368700899107]
[7.1455222073711235, -2.3258332689535433]
[9.118053599545373, 2.1477383067985767]
[8.638314499029823, 1.461532090213941]
[8.043361619819006, -0.035379788284032876]
[9.560858177359238, 1.1555030948980027]
[9.305313251388931, -0.20610731519382142]
[8.022857401045698, 0.6849896673539935]
[6.295749462553658, 0.00495566433413952]
[8.316869847900419, -0.24655723976838984]
[8.335413388687254, -1.047688742892387]
[9.954467684341687, -2.4902853674800567]
[9.65578320561419, 2.410929878795417]
[7.483487476285152, -2.163477769566094]
[9.961310145007191, 2.38207387385128]
[8.68634953460055, 1.4881834523484847]
[9.619879576187088, -0.5966023058863389]
[9.007037351055706, -1.3654453137486784]
[7.476884236220034, 1.0447137314702521]
[9.91069429477415, -1.134163377100212]
[6.241590914775503, 0.968152065443804]
[6.823470480529173, -1.2227954280390807]
[8.946765734861224, 2.3021420408949367]
[8.555889023324363, -1.3178108445489016]
[7.472855307467814, 1.8902461163140378]
[7.213521449179244, 2.863128273934921]
[7.345324967835272, -2.4538061088037897]
[6.701648603008625, 2.396657191275726]
[6.582239827988887, 1.6168808566663975]
[7.836328240264614, -2.2394965541058074]
[9.886762269064166, 0.87864058636528]
[8.330428380754146, 1.9932483698661494]
[9.118663610574686, 1.8801320165227131]
[8.577919879042451, 2.817371365439166]
[8.217220308207068, 1.2307425743934317]
[7.179875450418811, 0.432357812317131]
[7.634813721213256, 0.4816599544231158]
[7.542444378594222, 0.018387728604827736]
[7.731219169115344, 0.12748853961247764]
[7.812410258668594, -0.3595538084610629]
[8.301376647842178, 1.8245166716365087]
[8.376308066423709, 2.9406330162351653]
[8.90156169297616, -1.1207150395564196]
[7.67539274261283, -1.5249674250115088]
[6.592678600972214, 0.5009121327478571]
[7.871884276458222, -1.870076855040998]
[8.19347274764093, 1.8042728505936299]
[7.474223407603777, 1.6143382406129387]
[9.990823605652771, 1.4067443568311835]
[9.125370927886852, -2.6508766440851623]
[6.376642416364443, 2.05009250591622]
[6.262200124508212, 2.2395127953506564]
[9.856105377629454, -1.3404325596833857]
[9.845197174023111, -0.0635861612892844]
[9.826881589593556, -0.12838099188345775]
[6.152268042357576, 0.6171814601970667]
[7.819093932553534, -1.7379053571325547]
[6.29141874133318, 0.20175344572289655]
[6.564868255185663, -2.010011439443207]
[8.974782954022444, 0.8842608576212995]
[7.221890198661007, 0.40916994618790326]
[8.404552459125874, -1.0735283001562477]
[7.632296136608664, -2.4139878785094986]
[8.551869265328758, 2.2070834159777175]
[7.180946496971365, -0.5808884415494147]
[9.520400882527362, -1.5317925818402578]
[9.472101326115892, 0.4821081278318893]
[8.01133011491508, -2.724491217066594]
[8.695198546986642, 0.9942666575426766]
[9.008445993212872, 2.4007074739613383]
[8.261436828959395, -0.18157734922205981]
[7.0818065830643695, 0.015507752203974046]
[7.115114840654314, -2.0471201167135415]
[7.740118618789341, 0.7942599766030243]
[6.803179111320686, -1.7746802064450138]
[7.405752308094688, -2.749710986565361]
[9.632845820585556, 1.9155515603528313]
[7.055673964426903, -0.23440502537106223]
[6.619953543939998, 1.832464200525803]
[8.755493672143944, -2.557409582539369]
[9.829484152492052, 0.8307180313004426]
[7.578074071436739, 2.4899097270745423]
[7.245783832007853, 1.4507495182922403]
[7.507100665193574, 2.866457403261352]
[6.441332850991829, -1.3528703011120207]
[6.359900445249674, 0.6033248948866644]
[9.803039691595721, -1.72481791449887]
[9.221414660905417, -0.17866234736146636]
[9.707857435212315, -2.2841389271264783]
[8.136522659688083, -1.8493700267179696]
[6.596943213384585, -2.0260633963599517]
[8.679560948925012, 0.9254692283953444]
[9.888105573371531, 1.781102338797126]
[6.6868279513134, 0.5690763902226852]
[6.045708437965898, -0.7424774253860702]
[6.857586221143584, 2.580962073959271]
[7.617277261169144, -0.7818047305849894]
[6.1212308643316735, -2.135740574870707]
[9.795532374994337, -1.1203676401517542]
[7.583441882647811, -2.4911120211508058]
[7.565237521480051, -2.7151964367497516]
[7.1121209313802325, -1.5220723223084405]
[9.57048762642666, -1.1243580530415402]
[9.987720579705424, 2.290125455896012]
[6.342750682136886, -2.039469811144131]
[7.832449218109489, 2.6011902828270825]
[9.897258808581542, -0.8458784348361746]
[7.101938988237309, -0.345449547865304]
[7.123663173464804, 0.02188136788156425]
[9.070605071140216, -2.449797760317336]
[7.133614847173294, 1.329669625438037]
[7.672444951095809, -2.1676306652279185]
[6.017154178225079, 1.5346915291785197]
[9.135546982270176, 2.1592892426805705]
[7.839890954168237, 1.6129552301007308]
[6.4556056842625615, 0.08886367366566006]
[7.345653085825353, 2.6602201634569624]
[8.748279917227462, -0.7946081354342301]
[7.317955466144026, -0.9046374696753179]
[8.63907824963967, 2.010228686979203]
[7.019080099588678, 1.1782578824676433]
[8.239528738057476, 2.7969716521432257]
[6.4551266250906405, -1.5495208259373139]
[6.294324833406536, -1.1008849388313742]
[8.999595946594313, 0.3940977136498295]
[9.131628320576407, -2.6986427219644313]
[8.860157091432676, -2.6322854233531987]
[7.236287524582035, -2.206089582777711]
[9.779336223387586, 0.9194105175190268]
[6.131084915957414, 2.3142786440001135]
[7.194019266167486, 1.3678714694558378]
[8.601698398333665, 0.9948122327085064]
[6.678735689087266, 1.7952500854614288]
[7.9003697190460045, -0.2281863730959114]
[7.2836924334533535, -1.029646540890495]
[8.2350672510864, 1.7218887684631632]
[6.5110204469833874, 0.7950788595063184]
[7.478944577216809, 0.4322251526246418]
[7.134757334000056, -0.6397584620590292]
[9.539291612070677, 1.5152957697738794]
[9.438149751481683, 1.285164066910482]
[7.492566795092134, -2.3615197551322265]
[8.2659680007002, 0.9512354335402442]
[7.820754042115468, -0.7382661411329633]
[9.349068762248978, -0.015219988657584005]
[7.062293835460977, -1.4300195622844314]
[9.514475137616015, 1.1207407567498753]
[7.2618568179193055, -1.1003794837891872]
[8.700736343428506, 0.3954900235085387]
[6.020322138912961, 0.828181567976604]
[7.166233577456043, -2.277696625320584]
[9.742839399334793, -1.8002102814649876]
[9.185917174063617, 2.2270608068695297]
[9.100227570735886, -0.6923614631298197]
[7.83022364795429, 2.0290111015949743]
[8.712405993638416, 0.047382354027621365]
[9.6074689915857, -0.0004897274969557497]
[8.930616573318227, 0.784861486852475]
[9.947682421172695, 0.7786034001167781]
[7.679875256594345, -0.8594048780856836]
[7.26818147298235, -1.179261118171728]
[8.7403755585652, -1.1311885855337835]
[9.127657371547643, -2.5761576485602458]
[8.822861765158256, -0.7794483780724963]
[6.730228637181786, -2.268038614351519]
[8.446480155653095, -1.4540556296295404]
[7.33671395351121, 1.8609717852384278]
[6.014151446896706, -2.601185054670805]
[6.702786085332972, 0.06766363523990382]
[7.958560353449307, 1.0002363667007934]
[9.6570122917827, 2.564662081539802]
[9.521922229226151, -1.9056636541978662]
[7.003246797937336, -0.016188519047903305]
[8.718889819967874, 1.2248307254027644]
[8.372610551290032, 2.2035756457528106]
[6.972433449310607, -1.246684373826574]
[7.948601884137663, 2.506795603490994]
[8.780527140472701, 2.425798717608428]
[9.74489424916725, 1.6219487693915908]
[8.774468093467995, 0.5339483382417343]
[7.329778783170784, 1.5578664604426817]
[9.434558023688645, -1.5416322156591504]
[8.374032892151865, -0.5130877545410614]
[9.664256976610409, 2.7961712921011825]
[7.094536317170013, -0.8173061451096253]
[8.790871265950765, -2.0677514303421285]
[7.710962294967841, -0.6136265554878069]
[7.7915457257870715, -2.3018082513991462]
[7.440625365520358, -2.854477198577938]
[9.36039920023207, 1.2624453118344439]
[8.874992376250557, -0.2865056820462829]
[9.455340888465308, -0.8410663593737271]
[6.369834998252642, -0.22495190544849686]
[6.794877510964659, -1.2142079820625484]
[7.7606509608062035, -2.911266981763685]
[7.831846048365608, -1.80395229981696]
[7.203112120869722, -2.7969450227927593]
[9.209352783798643, 2.7232056318166418]
[9.974889087313741, -1.1658757720010962]
[6.986452073191074, -1.8824258361374464]
[7.45997335439567, -1.4108131471052372]
[9.346397791709101, -0.94512526334276]
[9.852603045861146, 1.6545193161647316]
[9.521485511015698, -0.47049357046903895]
[8.636310125247107, -1.433410229422405]
[8.691209982555135, 1.9753537734373725]
[8.050319141751594, -0.030019687403363582]
[7.075223377613656, -2.521621272700322]
[9.33239854057072, -2.8554453644748117]
[7.019984941616293, 0.828773738819921]
[7.953645357585511, -0.10278870756516667]
[9.572235868329356, 1.1323483191316435]
[8.25071055313716, -2.515078853308545]
[6.419747619103017, 2.461832449796625]
[6.458559649286718, 2.3624159256214354]
[8.042759926185315, -2.8487207332961564]
[9.501219286966933, 2.195204907251158]
[7.174165185664266, -2.8967530574571523]
[9.197211870610273, -2.6128287159908825]
[7.0383189385628135, 1.712663910621552]
[8.356578460281625, 2.2506052397388197]
[8.816574078045873, 2.1677693819577106]
[7.082613947039233, 0.34716867596407996]
[6.656325146868925, -1.284179507364632]
[6.975358322370222, 2.776770161447032]
[6.694675266423917, 0.48267870711055494]
[7.452312865216356, -2.4722798972817355]
[9.100389488335255, -1.121512832797964]
[9.060252029271219, -2.159634051449903]
[6.7018322373498735, 0.7803887266992642]
[7.505523238525654, -0.5792147147982342]
[8.446232580549209, 1.732076723633872]
[7.855953518431586, -1.8045270104287705]
[8.19913026407939, 0.06774525311161506]
[6.944726269496957, -0.3134625869848533]
[7.280369540232854, -2.500989693458553]
[7.577109329830342, 1.5314544340424967]
[8.125892454662827, 1.4794835026124196]
[8.91829011747784, -0.23500147631891954]
[9.246571501614932, -2.2014204531441757]
[9.681946045557206, 0.41044604497838344]
[7.983437009336494, 0.9205742006649736]
[8.964617947377992, -1.7201470438641462]
[7.8140581226641475, 2.130075050946246]
[6.957835894606525, 2.368103326226625]
[7.89999390211893, -1.2688847754541508]
[6.4989068307849145, -1.8595266146823488]
[7.845106862228297, -0.19585158730906926]
[6.433641647694541, -2.6102381196428572]
[7.608847754624665, 0.3351234228710891]
[6.800374893487899, -1.8814457585004165]
[7.68743197679631, 0.5952319149093072]
[7.284006120868489, -0.8293551609927103]
[7.252865475081189, 1.555462970048287]
[6.910667066443132, -0.5416525098672543]
[7.788862507166076, 2.932948010327803]
[7.187346524201275, 2.853921815472858]
[8.16273039770979, 0.31462943118236275]
[6.960903603549678, -1.9043919666170703]
[7.231444445748452, -1.5674238451907958]
[6.404161625475436, 2.8594852911154582]
[9.43146034320793, -2.38689467258673]
[9.588266531214021, 2.3315155022805247]
[6.418498532655644, -2.704797492099524]
